appid
506140
951440
389430
285190
625340
429660
809140
501300
65980
244160
42910
596970
238320
50130
541570
241930
537800
274940
597220
611160
544610
588190
445220
205710
493900
282800
287390
683320
271260
99900
351510
213670
677120
809720
383840
1053680
265930
210970
327140
307110
963930
377840
606150
4760
292120
2200
231740
282140
471710
290340
606230
552620
863590
613880
572410
368340
992640
9050
274920
889510
950050
599080
274170
622650
219150
251060
2320
282070
424030
504370
834530
220
527100
70
481510
899770
307960
528550
281610
480650
383870
371660
39150
418030
1065970
967050
838380
209000
793690
215280
844040
790820
673880
230190
646910
16810
805550
65800
942970
39120
447020
253710
633460
591960
528740
333600
671510
496240
1055090
38420
206420
568220
410340
237310
503560
322170
544750
34270
466300
587430
801630
239820
320040
392160
427290
285330
285310
399810
1058020
362890
544550
647830
427730
304930
55150
342940
247000
394510
566860
853770
24980
469610
349040
307780
521890
418650
226840
388090
7670
840800
200710
600750
555880
521150
321410
332570
400940
503940
24780
346900
506610
553310
384190
605740
208580
731490
804490
962730
394690
313120
240720
1046030
860890
677620
668430
24200
47810
55230
718670
927380
516750
200510
332800
544810
843380
350080
992300
368070
32440
32370
509980
470310
592260
784150
298110
287450
593600
214490
212680
1044200
602700
595520
683900
414870
840010
238460
337000
250760
436320
418370
504230
527430
242920
552100
44350
751440
22320
234330
108600
363890
212160
226860
611500
530070
438740
34030
242050
502520
697550
362490
984780
311260
420930
285920
298900
236870
17480
531640
228200
221910
989690
2820
319510
701160
650000
636480
702890
240760
204880
804010
918820
366090
815370
386940
339800
331670
495910
319630
329110
654880
311290
588430
626690
305620
463530
500
551170
590380
47410
246620
391220
1029890
208650
342200
505230
4570
736220
726110
441340
877080
322500
494840
12120
447530
10500
760060
22370
733790
208200
323220
252870
413410
215830
588650
673950
236110
357190
437920
853550
466240
356400
449800
9450
775940
242860
742300
498240
868360
268400
2300
344240
236690
914620
641780
584400
945360
241600
362620
418180
908070
1031140
552440
298050
382900
310560
301320
966680
304650
460790
402840
829110
3920
442080
418340
283640
525480
487000
501590
372360
905490
530120
708580
366870
321800
351970
245470
414530
9180
761620
32660
589590
239120
1025580
566540
915580
904960
1250
1010750
259680
790740
627270
47870
365450
447150
321960
311730
303210
383150
777130
512790
1072150
871930
211500
374040
306760
496300
554620
846470
242680
386070
520440
3900
1045620
38410
839310
9350
113200
624090
511740
469820
486780
1032430
876330
893180
927250
906790
797400
552700
774201
269190
232890
40100
564230
604240
793370
637670
312520
280220
411960
278080
467520
465240
40980
234140
1093330
992070
589290
444640
17410
8850
230330
1009450
15120
271240
456750
381990
252110
503770
965480
461430
631510
586140
802870
573490
594330
675260
490920
838310
346940
882250
345330
24960
268650
35450
536930
835430
15170
297000
306020
622720
745010
207140
334540
322520
800270
432350
346010
218680
312750
667970
968790
245620
371970
555950
258970
422900
464060
434050
272270
33230
403190
6000
291410
748460
789760
324800
24790
343780
333420
766320
252610
25000
1012560
263280
587220
423580
445190
828070
718590
706020
221040
587620
420290
333640
307690
210770
214630
57300
610080
273110
895200
291860
883860
858210
591740
719890
688420
725480
269210
681280
458580
201230
716490
990050
368360
280790
414700
735850
595690
283940
794800
657200
235460
21690
641960
954650
367450
538680
611760
422760
2640
916730
213610
35140
15620
337150
312530
405310
10680
606280
223470
375230
1029630
980300
300550
10
446800
808290
803600
257510
510500
204030
748490
440650
1015800
40970
48190
808910
16450
673130
22300
204100
368620
488730
485510
886250
774351
501080
606800
238010
383980
806950
254700
212070
47780
434030
600480
203160
591460
607050
4920
345610
274190
337320
244430
474960
327030
396750
405710
602520
201790
507490
691320
424840
671440
17470
6020
245170
346460
585420
520010
773951
893520
302670
9880
251150
905450
238370
246840
1041320
558990
248820
816340
678900
363970
304430
754850
3320
957720
223830
782140
914260
934780
248390
598980
900010
468240
32430
566090
573410
32360
509580
992490
791330
634160
251470
34870
1057180
397060
50300
951000
35700
320430
355790
354240
711810
18500
963710
430210
330390
431180
363360
500810
977400
632300
623940
934930
24800
1084020
280
431700
995230
311560
597760
351710
850000
660160
70600
547900
434460
792710
735280
17460
337930
465490
502370
663090
214870
269770
834740
228260
335620
1048540
595140
507010
282440
758990
201870
285740
262410
812040
994730
552080
530890
94400
531050
1001140
19830
582550
4580
33210
737800
6030
91700
301640
406350
490280
21130
467660
385380
455980
691830
677160
523660
412830
400580
241260
588030
864060
360430
2210
778400
218640
204530
458710
639490
476420
341000
574140
420000
336140
200900
403120
428550
70000
13210
1019250
676840
311240
342560
1022780
833040
332070
681390
893680
130
1064130
333300
253430
359390
315460
206440
233720
232910
329070
889480
885000
690810
417290
107100
6910
332310
368370
1015720
222420
234670
589200
397430
312450
951670
251990
322190
11450
238210
658570
572890
646500
559680
615120
32500
448080
664090
589530
208730
324510
582270
70400
349790
741430
345180
249130
673210
905640
834280
702320
45760
13570
251290
770240
24740
1520
665360
1062960
620590
41700
329430
755800
1038370
292730
678520
108800
728740
649900
746930
792660
471660
282900
882140
246580
622770
504210
50
366250
709440
64000
494430
466170
329130
3480
388880
316790
518920
12810
415200
929010
239160
361280
12200
489600
3910
307640
628070
562860
312980
722060
257850
250680
3720
339340
333950
420
683940
19800
531680
97330
234650
400910
254200
2630
494150
876650
1076920
213850
416600
356500
925930
518060
288160
38400
587450
618740
327260
298610
620190
397340
886900
631570
235600
402710
972740
296470
477740
320240
331870
525700
328080
24810
397950
95400
1020340
936190
250260
15130
219780
391720
300570
775220
314980
226820
612470
860950
678800
200170
10100
598330
57690
645730
488310
904380
580200
115320
382890
994280
427190
456670
426000
32510
35720
7520
17440
407330
673610
322770
249050
757480
673750
24720
792100
665300
583010
200260
622220
280160
398170
698640
518030
824720
702670
834910
298630
300380
559100
672630
564530
332200
224480
9010
33930
473690
423230
448850
927270
870200
71250
32670
529180
537180
268420
12110
784950
544390
593960
644290
509250
304240
656240
574200
287630
958740
926140
558420
320300
276810
410710
315660
290080
684410
283960
433850
469800
897330
511470
297750
221540
506260
595790
375910
655730
705280
925940
360740
553640
628770
1055430
787850
593030
982270
39680
574050
809890
1011510
492230
286280
379980
463270
635940
324680
47800
47790
773580
691160
941020
489380
396900
400020
617160
847360
563550
349220
250620
1031480
447290
593280
543900
32450
25990
324570
1010240
571880
15390
294660
504050
688060
442780
535230
212630
248860
880380
551770
582560
453340
517790
363440
1013870
906120
420440
303290
25800
385760
252530
521350
292240
692690
574980
357330
279940
370870
396710
12140
661990
663390
851890
257970
7650
24670
217200
318970
811870
682530
475550
326480
606500
843260
787740
251130
403430
745880
316010
250400
2270
889600
550650
274500
785740
13240
797430
684580
502820
57600
680980
286000
243970
722730
710170
635260
113020
644390
491950
9310
520940
879510
251730
425720
6010
254320
467930
24240
535480
793190
696170
461620
736850
422970
523780
1026820
846110
294860
242700
493540
503350
836640
239070
619150
647960
336440
207690
630610
950740
495280
638650
213330
9200
679750
790710
203140
483980
92800
761910
296490
666860
907310
765870
676090
303680
405820
302510
501320
714800
605450
440630
278360
594130
6080
15210
369440
235900
67370
233270
698780
891510
583950
370360
321360
390560
370540
32460
546430
48000
568090
788270
1079210
496620
352400
238090
275100
525620
1016730
443810
672680
939520
686200
706560
552880
938220
610190
899970
885810
388410
42670
732430
920690
511680
557600
661790
353560
260130
39160
953840
40800
9480
246420
266510
676500
274520
641080
7600
794490
571310
26800
443110
782670
451840
375820
252330
250180
898800
513510
571260
502800
369990
219890
962400
356040
624970
108710
652190
835860
529590
720250
225260
412740
410850
287290
20
740550
535520
345820
215080
356570
367670
518150
263760
460810
249870
722230
255220
788690
16900
884660
500260
633230
516110
736190
774511
220700
2100
48720
425580
57900
515180
427760
32330
493840
936720
637100
323850
40950
882020
412020
237990
204120
761600
588950
421020
646270
13230
25890
730820
639130
774541
722180
636450
321290
403950
512220
15750
427100
2310
115800
406290
977460
108200
537110
619290
345350
230700
206190
436150
748370
585450
288140
1094660
8190
394970
380
324080
386620
526140
653930
405830
819030
312670
949290
441010
758870
232430
300
936180
322110
575720
486310
566050
682130
671620
238430
690040
514900
430070
362680
815780
359050
590690
738520
209160
1022710
846800
446020
401680
550340
831660
310080
966330
694090
758370
694500
603930
237630
31860
924250
1037750
841600
248610
427700
716640
314070
474210
687920
378360
553480
342190
262940
957790
585900
6860
297120
7110
233150
537000
253750
954870
524010
215100
471550
347170
241560
374900
366220
802890
227380
22100
951740
893020
63660
995460
575010
586200
9070
31840
256290
577940
340580
751500
407310
971620
1055010
674520
708820
629650
632350
298480
457960
587260
1031440
753930
587860
519190
495140
306630
862390
236090
581270
284750
17330
4850
224600
404540
12710
759440
331600
572700
303800
259940
40700
207020
42220
301650
215530
593240
61700
368230
584980
354740
953370
289650
34010
988480
517780
416680
674850
532190
6310
204300
508550
691690
821670
487120
438040
592030
385560
424370
505040
619210
1600
710030
302590
825630
282590
693580
32400
512180
331480
345260
211740
293520
654220
227780
332950
465780
840720
493200
312610
312370
204450
6120
579020
203750
844660
871200
559330
743130
205950
666820
70300
754150
270450
345480
758190
40990
345390
236450
510420
431600
41500
405900
314410
790600
240970
537340
6300
1010670
221640
809440
698540
273570
247020
556180
947300
785480
838010
45740
208670
581630
625860
402180
776490
667720
552590
281640
217750
880580
19900
78000
237870
209080
829590
605230
303690
598960
261180
935580
445770
346810
602770
502750
788260
364390
966430
392950
257750
822930
404040
15320
21100
406550
753420
382360
646200
452570
825730
31830
812550
396650
225160
738530
1065020
13520
345240
517810
2360
241000
744060
3730
298030
429720
368390
449960
235540
433170
826600
648580
937170
977950
451520
356650
895670
360170
746560
370060
493490
24870
427250
662240
814540
346470
370910
6220
525680
711660
589780
381780
245390
587470
416590
792040
8000
378720
294530
833360
394310
41000
266130
13540
384300
287980
527270
1070190
521790
650940
102600
887530
455120
63610
414120
373390
464780
305260
829420
239250
352520
296710
201290
494960
553520
1037590
441550
506500
364820
201310
422510
268870
252630
573320
435530
1045110
528230
612720
355840
341940
675240
764300
896160
1045080
469720
569860
238050
283980
968250
50620
71340
447190
707300
323490
577690
647740
337340
313160
824070
838350
230270
550010
657240
65540
434650
991810
865540
555570
48240
388080
888790
600370
915600
288220
235800
985400
38450
41014
392080
530320
388210
474750
248310
258520
21000
251810
866190
617700
285110
1013540
13600
984560
462770
17300
936530
2620
22000
885150
222750
624270
391730
266310
18040
650510
882790
333980
444930
331500
747910
460630
435440
741510
923710
287580
892380
510540
515220
63650
259570
379210
485460
460120
248170
462940
762650
486720
629910
758330
324160
705220
283160
525510
733340
393520
886820
638200
24840
416870
22180
636570
680360
427510
244710
377450
897440
603850
658620
464340
601810
541200
263540
262830
670820
998220
265210
227000
574090
587000
758090
994020
526160
647590
429620
904540
572730
729030
348300
577480
668350
393420
372930
406150
3330
433290
609320
295790
366260
567670
416000
494740
559910
322450
545040
350640
404620
622460
306660
227600
772430
209830
311800
388800
396640
583470
384630
46500
758230
465200
628050
569530
909570
735580
251110
242640
294650
317030
446600
887730
307670
376300
525640
464450
497180
366320
685240
559620
949050
236370
389140
391000
609490
239430
7620
595430
721010
588690
341150
280740
704300
512460
105420
763430
549860
344850
234630
323670
220260
851950
310790
32770
668590
212200
252030
299030
292260
253290
321060
935880
496460
231160
649790
223810
314230
347720
257170
503620
499660
80310
504390
696650
403180
222440
209100
397740
351030
730830
312780
308420
220780
94590
230070
665370
258910
15190
547480
757210
430960
1078640
502280
234270
376520
629770
323320
237890
588560
555510
264160
244050
365810
373930
802880
351700
262120
644570
327890
514500
536660
439190
522130
265000
703880
311770
247430
251270
415880
550470
73170
325930
589510
429540
682450
280720
238260
477270
871420
699920
340150
12900
1045180
93200
602320
335240
234080
359650
809540
383180
591750
691450
31810
360940
506870
553260
390670
798810
366910
434570
657280
1280
750470
1004860
401710
446150
15100
233740
228760
457860
601770
973700
604330
946010
854570
616250
505740
803980
304410
1000080
98200
251630
400630
327860
478980
547340
520600
881560
821370
598700
506510
472870
410890
435400
727930
881320
809310
362930
304030
263020
457730
906110
434000
932980
485380
296970
270130
605990
31820
3300
787790
907210
576030
22600
340730
658850
302350
495050
695920
488920
208110
340050
354290
712730
765890
714080
682140
1008710
426790
657090
680310
290300
677180
909080
723270
251170
342640
259550
588440
352220
897030
530350
452060
353270
289950
544330
598810
237850
673600
292140
237930
17450
868520
278910
404680
292800
301520
3390
223100
730050
542050
794860
926180
345660
343860
313690
968730
311340
645790
15200
438640
209540
560170
863570
205990
460920
361990
244030
534550
710610
718650
339350
12100
963000
228300
738650
375480
616620
438140
614130
642770
397350
20530
436180
707580
1027620
623310
965670
676820
405640
707010
499520
732400
543870
469600
2610
587580
323470
301840
512300
512470
523000
458730
699670
224760
15370
312840
609150
280680
20570
485980
580710
364810
326360
657040
888630
633060
560430
898650
359310
466130
532110
236150
1028750
287020
266210
604500
505700
251770
284850
1033170
16130
420100
462990
418300
233350
80330
851930
501990
39520
475490
34190
669660
15700
273620
337290
220740
290730
243950
274290
269050
33770
774331
521950
355980
303590
530390
1025070
7760
638000
375200
320
534230
971120
455910
275290
379420
411970
463980
464850
554600
664830
658780
347430
445020
428080
881490
353330
97000
268750
503180
855860
745850
375440
274480
210950
611040
719640
608800
351920
295670
227860
758730
346560
284390
543390
411830
321400
327400
531660
555050
765900
271820
225420
36100
543240
564050
208520
209670
297860
399070
619500
514310
222730
347830
629690
704360
7830
8800
872820
264200
666100
207490
285440
243360
724470
267530
327740
441830
337760
636040
34830
65270
630030
43000
416790
416450
371200
865930
208400
6800
800600
831530
15300
594370
539330
377880
495110
371650
496760
1023740
218410
668210
567380
47920
13530
812960
643810
411980
238750
488550
237740
360830
405290
494720
440880
764230
55100
1017060
595730
606920
898580
2990
595280
288120
945440
336150
633360
269030
559010
524850
818320
525040
1037570
546350
890400
562230
313630
726250
884260
322930
876320
896460
364800
454410
691150
245280
227920
275180
855630
301120
261510
422860
296300
294540
65400
755410
975680
744190
8200
880950
345090
451760
243930
463700
351940
422910
233290
688480
204340
414190
359960
254460
788630
435490
269110
422920
49470
574560
15270
785880
317820
774091
733460
12150
685680
1055990
358750
35000
794820
764050
265890
476490
257030
280520
340000
1073820
397780
253840
494670
968950
445310
800200
838110
447120
841770
965010
402260
351480
428880
622870
464350
616110
278550
327410
365260
361300
995450
575550
875760
494230
355420
464360
743890
551690
274900
599750
441160
473770
1007350
1063790
211600
366690
706990
573120
996380
440420
277430
276890
390520
262280
9850
287840
363130
13560
508260
578900
809020
21800
273600
603960
614830
586660
476530
1064860
587110
229890
575970
837610
329050
346970
595770
821890
339790
340170
231200
307580
263200
674750
1001040
3310
499890
30
552450
830820
98800
669500
241240
31890
1076640
61520
233980
524250
956450
556050
427470
415030
681240
492220
377360
260230
716710
918380
398850
411370
377670
619880
51060
587100
8170
394230
661940
758930
889770
457210
716340
268770
703510
40400
572430
783120
228960
40
495560
615770
612570
526490
822760
329970
287920
410970
384110
274980
310390
1020820
836450
32380
265950
584990
439340
691280
878580
394130
241540
304530
563190
757300
511540
705100
286570
262470
935930
461840
3560
838990
49000
222660
603320
13500
654690
224500
504130
332490
287900
15240
1046770
351990
226720
295550
979900
428350
272040
12330
937570
252550
277390
115100
656700
55040
302710
663380
490370
336130
1058320
684270
375950
266390
242570
3620
626510
726840
613240
333990
702700
761460
743900
298600
94200
33320
1000640
841460
749250
6090
278460
31880
357310
626610
414080
585180
240360
820610
97100
758660
955170
1014810
1048100
717640
2710
593900
723890
336940
1088400
819630
850980
6980
987000
941480
574260
955400
597150
355170
899390
896960
202670
214170
556640
559260
733990
80360
433950
269710
448320
432980
985760
589870
23530
690510
846050
320140
783210
822190
8650
528260
297470
844850
253030
259130
313020
274310
269470
856610
580040
476360
813540
411000
495700
547120
599600
471010
225280
530130
976030
327090
722960
408410
839450
457760
249990
569630
396120
1028730
438270
615780
727850
373770
427490
31270
356430
6850
585080
294670
380670
599460
310360
58610
267360
245450
959890
504560
986020
598060
282210
568320
424280
446380
224980
253900
7000
568570
344340
896750
381880
647990
224960
834760
335190
667870
366040
251950
37260
243220
746940
409450
778390
344740
397750
505640
585910
49300
253150
260790
248550
363930
107300
480430
681330
340360
844930
467290
331690
1015830
677910
286260
208600
481110
818210
250520
907470
429530
850450
348550
543580
207320
793350
851670
964080
932850
545980
428370
485900
499440
461950
930780
225300
308600
606710
485690
606510
698260
15000
366270
747340
363680
361100
765710
410830
600420
323580
415600
384490
408250
345460
1048000
25900
739190
664000
878380
200940
414510
259870
680320
665180
33680
10110
517330
390720
635200
510490
267920
752910
342610
733300
31930
260190
501790
377520
4720
725040
312560
512080
218060
317320
252150
7610
910880
717310
849670
358920
570460
235210
408520
266010
670260
469660
758410
345200
664750
458470
8340
3380
244810
525240
588040
239090
370840
227100
760050
265610
311720
273580
253110
773460
32620
940680
435030
522240
4800
43600
489140
339200
299070
612300
511350
279800
612930
367580
575820
219950
588210
402330
497850
270010
612520
241320
1010270
358130
265470
422810
766570
23490
228360
685690
62100
570840
367270
754530
254440
578210
607820
606370
1070330
388450
948630
260430
387290
694130
742520
350070
298560
551700
961510
503400
71230
853240
353890
3540
1070580
778610
772290
303610
435120
46480
232770
403970
337850
561600
416360
415590
660920
512250
356260
13620
889520
589690
688130
403830
338170
294730
607400
343090
964470
324310
567130
597230
800620
351860
284790
363330
551190
237430
396480
341820
844420
289340
747920
330100
252410
1039960
383080
705120
1041940
10150
225320
314790
314000
411080
421050
842140
230820
922400
327220
342310
435300
355630
294550
513290
296830
250380
32680
1007630
375840
575340
357300
32630
236930
794550
923470
319910
446910
337350
762030
529520
891370
443880
341710
324520
397180
200080
723780
642560
728730
555220
457130
562220
252670
558790
814300
600460
529000
456430
558450
649640
404530
449540
953230
22230
346340
748480
768540
666020
668630
406860
860660
796430
8400
768370
726000
39800
858760
385330
460580
719800
1069320
736570
257670
3710
6400
1055620
987950
662210
254840
612100
453690
396350
573130
770100
215470
475190
892760
297060
37220
979060
882900
459010
214570
716750
538100
9940
467400
545430
910450
876470
589880
538070
400080
284180
107200
384180
382090
893500
741820
935270
2910
1047380
959520
427880
220440
97130
857680
242720
543460
867490
647570
915460
362380
560370
654100
515650
671740
751730
443800
319730
578330
412670
545180
248570
711430
686600
408000
670750
243120
365900
339230
827290
616720
296570
505060
862480
270210
442660
440540
3020
38440
400470
579840
277890
60
15380
40330
979600
348200
57620
576770
856450
16600
791770
98300
703320
368610
1036120
70620
112100
245300
467760
1057640
232970
284460
704030
737890
492340
413710
935070
369830
375130
281200
655480
420660
282030
247240
1049800
217290
993690
253490
557410
434730
616890
529910
451650
467380
232010
937530
400170
212050
42890
493080
628920
91600
25830
65300
290260
643270
1015710
339040
290000
35130
813700
314030
858860
702110
470740
243780
1087970
921630
785890
713460
538810
447800
610410
91200
40300
737870
537450
822990
250340
70900
206500
252390
277590
12500
745970
450140
557400
205840
12520
955320
520720
651660
274700
324710
310470
802730
433400
17430
6920
285800
1076210
244730
812810
6200
459080
566530
332530
789260
517170
364230
527340
263560
505080
868780
704910
397160
293260
652950
495890
343560
409660
765410
317040
322290
489360
224460
781480
271360
715580
500870
670160
765880
419460
214340
226580
268990
21780
11610
39650
816560
351090
951330
540840
2290
626660
65790
429330
799070
527450
292500
539050
508900
63710
39540
234900
29900
517630
944010
796940
21980
345430
512060
877850
274270
451640
665330
522040
302690
304730
268260
241300
300840
920680
29180
1013750
582330
630720
284830
208140
864100
453100
712050
357670
900050
622440
390890
290890
632000
938270
496040
1078520
3430
12220
865270
80340
603020
554510
594350
629220
480450
709920
975390
976010
859150
33600
645750
792990
307880
265550
527280
432020
262390
3580
3400
733070
446310
357500
3460
3420
816490
269250
3340
734920
664180
329440
1040940
313340
589250
517220
655790
920520
712840
546150
564710
394160
403400
8600
389510
490980
485030
1027130
463290
844380
746660
882960
406210
246110
481190
968350
331440
843900
340520
824190
294230
412770
943900
302790
404170
865090
448240
279070
938380
758570
446330
412150
566700
682480
263720
94300
356670
1041680
45770
816120
239800
622830
527470
533780
290530
961420
298400
502940
618920
444590
356250
543980
217270
575690
104900
760890
10270
416770
884990
470260
585710
206060
433580
591380
445110
260160
697610
724250
676830
625820
1004270
261700
353640
899160
407560
578310
46550
836850
652150
823580
2800
505630
283080
270630
326410
603870
349760
353090
751300
694370
404690
235250
746710
701380
252730
469790
223280
493290
13200
779090
556340
1510
40720
96000
560050
640340
652360
1700
1046820
986280
848310
512490
630830
358270
676430
633370
547860
255260
493060
689910
888260
39500
523210
340300
32640
281280
805820
398640
726590
16200
455400
839420
988100
808100
699780
640590
371190
10130
438320
33100
806740
202710
681530
758500
773670
115210
640800
271900
292600
893050
270790
833950
350110
359140
302610
846880
371180
330460
659540
41100
392970
667530
339510
865980
313740
870290
551450
325090
513480
428900
382050
1032730
372940
785850
735600
746650
511140
356000
686680
486810
685400
888040
346120
399780
560150
32340
794600
322910
711990
433000
327440
420060
1017100
449550
585890
338390
643590
811270
841660
544970
429780
677450
312410
487720
318220
523650
991780
848930
429830
207400
713160
1500
544310
873150
48800
913590
556740
515040
704860
2450
269330
214550
635730
628350
39190
602480
484950
327930
893030
316430
829660
853500
697630
421040
393200
286770
605770
3440
1054660
57640
80350
336610
1039970
226100
701870
270850
606680
945460
418950
780350
867380
272600
42210
545060
524580
598070
725120
457480
588240
1051310
70200
213650
975120
312360
546080
650760
410820
557630
567800
799510
504770
757330
351290
535400
672160
720030
982700
911550
789730
1057430
931650
944340
881130
253980
661430
946660
656040
462680
636150
437250
371520
655100
699600
671090
740290
817860
675210
438480
684530
611980
904570
904310
740040
864300
575640
1065570
579230
894000
540610
755470
1056390
357070
1020270
558100
328510
336080
760320
699180
281920
963280
434210
610500
570770
491700
729660
372960
350700
551110
297590
654900
685340
709670
259980
562360
386260
361800
263920
533300
591420
388060
645090
418070
258010
662190
552160
271760
1058430
733050
260730
724740
291070
482920
235620
666610
405550
716630
597590
577490
1079000
933230
654080
366230
800690
405970
568020
311910
679660
225640
453390
593210
852110
1035050
348360
770410
580170
457530
622420
733800
293920
288860
524600
544650
378260
995660
420740
446640
400790
1045680
314250
22310
498330
605200
499110
244910
792570
734580
776370
499100
37280
629110
1089650
537630
763030
439250
583760
491530
699740
454320
842780
265590
622060
334120
264260
820880
832720
221810
407300
965460
951090
701290
549160
614950
408900
356180
949790
329630
661740
831570
751470
444280
610610
588970
434260
943190
436390
415830
294590
566160
1051570
377530
610360
802400
618210
552970
658560
658550
971680
927730
378110
932500
676420
943410
873200
638720
925460
273070
329640
516480
502770
654440
603260
227180
418190
720280
410670
921060
200130
513230
822040
268890
744520
215930
291190
1043680
870690
392330
299720
41600
821320
795100
1020060
917290
726390
692840
355250
313470
376680
622040
1069910
938300
777430
235380
499620
16120
883100
939400
390910
32650
787070
914180
573070
395200
294140
355270
757180
389570
760330
490160
252470
423490
577230
354430
777790
1044340
279420
464150
572220
1004210
1026110
618510
924940
425210
962970
782070
961620
925470
595460
485870
882710
514700
303430
293880
433100
993090
328590
636320
618720
521630
325420
645500
491330
575330
388910
476240
4870
441050
457570
37600
365170
9000
297110
486650
621220
278890
629440
785930
24400
570000
394680
1073490
222480
9760
329650
617670
373180
553210
283880
569570
897820
569810
431710
429470
666340
1000470
409380
2330
955060
32310
674170
473740
646280
529900
493720
16180
711440
696200
557750
804730
611710
350780
283290
48110
466430
982450
451880
11480
294570
1048270
851000
960040
230980
970130
501970
450700
358260
341040
971430
236470
936780
546900
292480
479100
815210
791020
1036580
364300
476930
529890
663210
608660
1010780
337070
570780
347600
381890
624320
914170
532170
884420
410840
741670
509160
402390
736250
324260
358210
403070
633600
503550
856880
921970
706710
456170
654990
418060
278510
405760
840100
277110
960190
12830
959050
897800
1026400
284000
526890
987400
1016720
279720
1052220
821230
383790
334420
765610
904440
403410
889170
570850
492370
1063560
1028570
687540
284020
890750
550170
588540
439370
567160
799730
657990
260210
824170
749890
248510
608110
809000
741250
715370
819500
675170
643570
417750
300820
351810
432100
774811
494220
347950
749840
673840
919160
312790
1051810
573790
533540
846690
987190
851080
626640
974870
105000
815150
67000
12130
773920
370550
726230
977690
986820
585840
528250
734750
6900
714250
557850
571060
742150
657070
409320
35300
6550
650570
541450
1007430
389470
261760
658980
666570
517470
595100
783940
357940
893010
386340
497360
563360
372330
1014020
3360
603940
1930
603700
938310
23450
435800
73010
646470
1041450
1068060
1014130
328900
358460
926520
3450
839630
770200
6510
671920
554810
860620
1085190
667810
537990
639560
680860
457370
223510
37390
524690
903710
223330
527440
741590
692930
393530
366000
283580
520610
730840
467470
292410
1060300
894460
418040
436160
990640
923590
545940
688770
314830
925520
454150
229480
1071330
769840
589320
760620
906730
249650
417880
1069480
704010
696370
1690
797410
951260
698870
328270
340270
683830
972760
916040
1069270
880470
466740
842150
33570
1030470
294680
1015660
326670
32350
386880
384080
458920
108210
686900
981260
463210
37210
684680
749980
766730
965310
539720
533480
843170
824300
450120
253510
444130
339580
852790
548370
425070
349100
1016250
661920
550160
258880
297920
3810
535980
255280
1045930
913110
369070
61500
1062670
987230
862580
796380
320970
678820
839250
527820
831770
32390
575900
779960
873610
666730
738610
736840
862150
656490
936620
777880
451230
686520
51010
435480
500420
270910
627410
8140
487020
986990
916930
936650
364200
859700
650730
567340
565550
880200
256370
599840
772470
661230
384890
806850
208620
756320
270760
270750
1043500
900490
860380
11190
539270
797620
